Total Write,Term,Node 1 Write,Node 2 Write,Node 3 Write,Node 4 Write,Node 5 Write,Node 6 Write,Node 7 Write,Node 8 Write,Node 1 Remain Percent,Node 2 Remain Percent,Node 3 Remain Percent,Node 4 Remain Percent,Node 5 Remain Percent,Node 6 Remain Percent,Node 7 Remain Percent,Node 8 Remain Percent,variance
3342659808480,2,479733867815,506758818772,499504837862,513317741234,509670561518,287530207955,278025191577,268118581747,0.06515221,0.07076240,0.07043792,0.07350188,0.07316003,0.07972839,0.07559127,0.07850344,0.0000221005
3343373358933,2,479826160264,506882826290,499616454533,513412128936,509784541193,287610353858,278075531405,268165362454,0.06531805,0.07099602,0.07064522,0.07368156,0.07337547,0.08007553,0.07580091,0.07868935,0.0000224045
3343595777352,2,479841617755,506921420411,499648454533,513443118096,509834680666,287634046680,278079531405,268192907806,0.06534582,0.07106873,0.07070466,0.07374056,0.07347025,0.08017815,0.07581757,0.07879881,0.0000225946
3344927212449,2,480082334507,507116186104,499837084833,513650631134,510022442192,287723624015,278159959072,268334950592,0.06577836,0.07143566,0.07105500,0.07413560,0.07382516,0.08056614,0.07615251,0.07936329,0.0000227705
3344963212449,2,480086334507,507120186104,499841084833,513650631134,510034442192,287727624015,278163959072,268338950592,0.06578554,0.07144319,0.07106243,0.07413560,0.07384785,0.08058346,0.07616916,0.07937919,0.0000228068
3345726232368,2,480190076538,507221728459,499959600273,513776276284,510167502015,287778623824,278239959072,268392465903,0.06597196,0.07163449,0.07128254,0.07437479,0.07409936,0.08080436,0.07648566,0.07959186,0.0000229567
3345741766305,2,480191254517,507226906438,499960778252,513780276284,510167502015,287778623824,278243959072,268392465903,0.06597407,0.07164425,0.07128473,0.07438240,0.07409936,0.08080436,0.07650232,0.07959186,0.0000229531
3345789766305,2,480195254517,507238906438,499968778252,513784276284,510175502015,287778623824,278251959072,268396465903,0.06598126,0.07166686,0.07129959,0.07439002,0.07411448,0.08080436,0.07653564,0.07960775,0.0000229510
3346415336577,2,480288999537,507330431285,500049603208,513907803100,510290000978,287801417393,278294413181,268452667895,0.06614971,0.07183928,0.07144970,0.07462518,0.07433091,0.08090309,0.07671244,0.07983110,0.0000229239
3346660479420,2,480311015835,507362129268,500078814135,513960152702,510341593903,287828765774,278315323610,268462684193,0.06618927,0.07189900,0.07150396,0.07472484,0.07442844,0.08102154,0.07679952,0.07987090,0.0000230723
3350586470571,2,480897076039,507976017306,500721792910,514554970291,510978101720,288104343765,278568341600,268785826940,0.06724234,0.07305553,0.07269815,0.07585719,0.07563159,0.08221515,0.07785321,0.08115507,0.0000234865
3352032069141,2,481069271172,508211873837,500943085737,514813296832,511236622090,288227604171,278649971699,268880343603,0.06755175,0.07349987,0.07310916,0.07634897,0.07612026,0.08274903,0.07819315,0.08153068,0.0000238446
3352709395809,2,481160659664,508320502721,501045567115,514938634003,511363715766,288264034862,278681608945,268934672733,0.06771596,0.07370452,0.07329949,0.07658757,0.07636049,0.08290682,0.07832490,0.08174658,0.0000238457
3352809494454,2,481160659664,508329868936,501073522999,514952044334,511383671650,288272034862,278695019276,268942672733,0.06771596,0.07372217,0.07335141,0.07661310,0.07639821,0.08294147,0.07838075,0.08177838,0.0000239361
3353726507964,2,481271266550,508440274849,501240055512,515099407756,511561137118,288367203535,278761342245,268985820399,0.06791471,0.07393016,0.07366071,0.07689364,0.07673367,0.08335368,0.07865695,0.08194985,0.0000242513
3354166565139,2,481361371757,508489223290,501301905577,515153059418,511629966294,288401140954,278787681752,269042216097,0.06807661,0.07402238,0.07377559,0.07699578,0.07686377,0.08350067,0.07876664,0.08217396,0.0000243774
3354365996745,2,481377371757,508537185160,501331166976,515170358947,511676443496,288418356757,278795681752,269059431900,0.06810536,0.07411274,0.07382993,0.07702871,0.07695162,0.08357524,0.07879996,0.08224238,0.0000244615
3355303555473,2,481529730379,508681115128,501461200362,515326335720,511825815647,288498202972,278854588589,269126566676,0.06837913,0.07438389,0.07407144,0.07732564,0.07723397,0.08392108,0.07904527,0.08250917,0.0000246059
3357851249223,2,481950325335,509049130752,501825699251,515756311474,512230766045,288703134415,279012265851,269323616100,0.06913488,0.07507721,0.07474842,0.07814419,0.07799943,0.08480870,0.07970192,0.08329225,0.0000249771
3358703988999,2,482073218978,509161774925,501958241161,515871187021,512360531257,288792151738,279082121540,269404762379,0.06935571,0.07528943,0.07499459,0.07836288,0.07824471,0.08519426,0.07999283,0.08361472,0.0000254873
3359256966735,2,482152284573,509226473888,502064695637,515957171125,512446965547,288818897895,279126757160,269463720910,0.06949778,0.07541132,0.07519230,0.07852656,0.07840809,0.08531010,0.08017871,0.08384902,0.0000255724
3360027485427,2,482275591907,509333833314,502190407689,516081075263,512553610799,288886192681,279174069313,269532704461,0.06971934,0.07561358,0.07542579,0.07876244,0.07860968,0.08560158,0.08037574,0.08412316,0.0000257896
3360107208897,2,482286151237,509349848474,502196967019,516095649753,512565610799,288898192681,279178069313,269536719621,0.06973832,0.07564375,0.07543797,0.07879019,0.07863236,0.08565355,0.08039240,0.08413912,0.0000258478
3360267454149,2,482304958811,509369848474,502209182170,516131457196,512599218440,288914192681,279199269246,269539327131,0.06977211,0.07568143,0.07546066,0.07885835,0.07869589,0.08572286,0.08048069,0.08414948,0.0000259214
3361392627504,2,482475236960,509548725887,502404635937,516284399937,512805658894,288981510682,279271047443,269621411764,0.07007808,0.07601842,0.07582367,0.07914951,0.07908611,0.08601443,0.08077961,0.08447569,0.0000258458
3362537884926,2,482631995308,509712373277,502585352357,516506484229,513004240579,289050419707,279360936682,269686082787,0.07035975,0.07632672,0.07615931,0.07957229,0.07946148,0.08631290,0.08115395,0.08473269,0.0000258359
3362995997901,2,482706986211,509795535132,502650240513,516581651202,513072787367,289077065921,279384936682,269726794873,0.07049450,0.07648340,0.07627983,0.07971539,0.07959105,0.08642831,0.08125390,0.08489448,0.0000258155
3366634754226,2,483210479472,510344492519,503177102255,517229633654,513684689571,289360713284,279618369650,270009273821,0.07139921,0.07751760,0.07725836,0.08094895,0.08074769,0.08765687,0.08222602,0.08601705,0.0000267316
3368040878505,2,483398037721,510560106309,503398648993,517468908430,513940625926,289468328275,279693847981,270112374870,0.07173623,0.07792380,0.07766984,0.08140446,0.08123147,0.08812299,0.08254035,0.08642677,0.0000270051
3368413932096,2,483454072085,510594809137,503470207673,517536789835,513995393628,289484763703,279717847981,270160048054,0.07183691,0.07798918,0.07780274,0.08153369,0.08133499,0.08819417,0.08264030,0.08661623,0.0000270907
3370101760707,2,483700436614,510864951055,503741160475,517786469633,514253276739,289626103856,279831598055,270297764280,0.07227960,0.07849811,0.07830598,0.08200900,0.08182245,0.08880636,0.08311401,0.08716351,0.0000275222
3370387705548,2,483758584655,510896721974,503781434636,517822732391,514284328928,289655488440,279847598055,270340816469,0.07238408,0.07855797,0.07838078,0.08207804,0.08188115,0.08893363,0.08318064,0.08733460,0.0000277177
3371867355639,2,484003295767,511141640076,504021232287,518066878445,514488215777,289742290459,279951548171,270452254657,0.07282379,0.07901938,0.07882615,0.08254282,0.08226655,0.08930960,0.08361354,0.08777745,0.0000275621
3372260097729,2,484063653584,511236642416,504073471915,518109667783,514542532362,289765145242,279979220233,270489764194,0.07293225,0.07919836,0.07892317,0.08262428,0.08236922,0.08940859,0.08372878,0.08792652,0.0000275588
3372361457799,2,484078838454,511252642416,504088656785,518120269603,514565134182,289777145242,279986405103,270492366014,0.07295953,0.07922850,0.07895138,0.08264446,0.08241194,0.08946057,0.08375870,0.08793686,0.0000275802
3372919459020,2,484163597979,511305377014,504161130216,518213890776,514671650525,289823355855,280039109830,270541346825,0.07311184,0.07932785,0.07908598,0.08282269,0.08261328,0.08966072,0.08397818,0.08813151,0.0000278495
3373273751676,2,484211362553,511383783617,504196753061,518273753131,514736595855,289840337573,280065819061,270565346825,0.07319766,0.07947556,0.07915214,0.08293665,0.08273604,0.08973427,0.08408941,0.08822688,0.0000278240
3377563784409,2,484910470262,512024415256,504822847152,518938630777,515363636905,290161185027,280445507851,270897091179,0.07445386,0.08068248,0.08031498,0.08420238,0.08392130,0.09112396,0.08567062,0.08954523,0.0000285013
3377865664356,2,484954025736,512061091779,504878244061,518977365057,515425290025,290187507917,280465507851,270916631930,0.07453213,0.08075157,0.08041787,0.08427611,0.08403784,0.09123797,0.08575391,0.08962289,0.0000285642
3379104696669,2,485151955439,512262180676,505033892529,519152811432,515664752221,290286206990,280560245573,270992651809,0.07488778,0.08113041,0.08070695,0.08461011,0.08449048,0.09166547,0.08614844,0.08992499,0.0000286998
3379571228142,2,485219497946,512319236040,505109499736,519231053898,515738874719,290310206990,280608460021,271034398792,0.07500914,0.08123790,0.08084737,0.08475906,0.08463059,0.09176942,0.08634923,0.09009089,0.0000287789
3379620106581,2,485227497946,512327236040,505117792549,519243053898,515747167532,290310499803,280608460021,271038398792,0.07502352,0.08125297,0.08086277,0.08478191,0.08464627,0.09177069,0.08634923,0.09010679,0.0000287449
3379695185733,2,485237657839,512338102531,505133792549,519251053898,515762034023,290315526187,280612460021,271044558685,0.07504178,0.08127344,0.08089249,0.08479714,0.08467437,0.09179246,0.08636589,0.09013127,0.0000287488
3380766631758,2,485410282079,512503948363,505277494101,519420968150,515939077564,290375526187,280701036989,271138298325,0.07535196,0.08158589,0.08115939,0.08512060,0.08500902,0.09205234,0.08673476,0.09050379,0.0000288246
3382909389651,2,485733540425,512778659124,505575320660,519795193359,516309810307,290515699777,280878601508,271322564491,0.07593281,0.08210343,0.08171253,0.08583302,0.08570979,0.09265947,0.08747423,0.09123606,0.0000293431
3383178880236,2,485788060208,512824262067,505622110669,519840465605,516362330710,290525407246,280887159457,271329084274,0.07603077,0.08218934,0.08179944,0.08591920,0.08580907,0.09270152,0.08750987,0.09126197,0.0000290883
3383406496050,2,485819570936,512864262067,505654471879,519870201492,516418691920,290541407246,280898670185,271339220325,0.07608739,0.08226470,0.08185954,0.08597581,0.08591561,0.09277082,0.08755780,0.09130226,0.0000290676
3386321208180,2,486185410073,513249920724,506128162586,520389212705,516857245430,290787394193,281119227166,271604635303,0.07674476,0.08299126,0.08273932,0.08696385,0.08674458,0.09383626,0.08847631,0.09235701,0.0000305372
3388402043703,2,486463204332,513544442963,506479961906,520759857763,517169064599,290976819843,281231956750,271776735547,0.07724392,0.08354612,0.08339271,0.08766945,0.08733399,0.09465672,0.08894577,0.09304094,0.0000313691
3388611550647,2,486493055834,513580442963,506523139313,520793709265,517199722840,290988803989,281243956750,271788719693,0.07729756,0.08361394,0.08347290,0.08773389,0.08739194,0.09470863,0.08899574,0.09308857,0.0000313144
3388944373161,2,486551520931,513648174210,506556135573,520834888726,517262788350,291013291757,281259956750,271817616864,0.07740261,0.08374154,0.08353419,0.08781229,0.08751115,0.09481469,0.08906237,0.09320340,0.0000313313
3390981364167,2,486897588155,513941344706,506865123802,521119149428,517590021291,291160328349,281399939784,272007868652,0.07802445,0.08429386,0.08410807,0.08835343,0.08812970,0.09545156,0.08964533,0.09395946,0.0000316810
3395020219518,2,487466748244,514534454535,507470860557,521821647142,518243689682,291487692945,281661893965,272333232448,0.07904715,0.08541124,0.08523309,0.08969078,0.08936529,0.09686947,0.09073623,0.09525246,0.0000329651
3395223096450,2,487492131488,514551357664,507503734451,521854127257,518267315326,291505061451,281689893965,272359474848,0.07909276,0.08544309,0.08529415,0.08975261,0.08940995,0.09694470,0.09085284,0.09535675,0.0000331757
3395829659064,2,487578460025,514658011727,507601555427,521956600862,518374833876,291538302313,281728707487,272393187347,0.07924788,0.08564402,0.08547583,0.08994769,0.08961318,0.09708868,0.09101447,0.09549072,0.0000330550
3396542772555,2,487680210624,514770026580,507712605334,522045846091,518500653304,291595987285,281783837703,272453605634,0.07943071,0.08585505,0.08568208,0.09011759,0.08985101,0.09733853,0.09124406,0.09573082,0.0000332849
3397521523530,2,487833808121,514916271859,507859882441,522210246533,518634910118,291677993895,281857639399,272530771164,0.07970671,0.08613057,0.08595562,0.09043056,0.09010479,0.09769372,0.09155141,0.09603748,0.0000335451
3397650901062,2,487872933965,514943807997,507867882441,522229372377,518646910118,291685583601,281865639399,272538771164,0.07977701,0.08618244,0.08597048,0.09046697,0.09012747,0.09772660,0.09158472,0.09606927,0.0000334362
3398286650796,2,487961557630,515062263009,507944038122,522306683437,518757137403,291747619653,281909538364,272597813178,0.07993625,0.08640560,0.08611192,0.09061415,0.09033583,0.09799529,0.09176754,0.09630390,0.0000337941
3399565965150,2,488182639096,515306689684,508145332934,522495406009,518917546533,291823919691,282004960157,272689471046,0.08033351,0.08686609,0.08648578,0.09097342,0.09063904,0.09832577,0.09216492,0.09666815,0.0000335262
3399913991430,2,488234757872,515366579668,508185222918,522576684618,518964703085,291839919691,282027600179,272718523399,0.08042716,0.08697892,0.08655987,0.09112815,0.09072818,0.09839507,0.09225920,0.09678360,0.0000335248
3400786682019,2,488360742621,515492867131,508329481367,522701664666,519104771532,291920163373,282093179554,272783811775,0.08065354,0.08721684,0.08682780,0.09136607,0.09099294,0.09874263,0.09253231,0.09704306,0.0000338367
3400976114202,2,488395886682,515518593071,508342899488,522735082787,519141332232,291939662847,282097179554,272805477541,0.08071668,0.08726530,0.08685272,0.09142969,0.09106205,0.09882709,0.09254897,0.09712916,0.0000339606
3401002379028,2,488399886682,515522593071,508343654430,522743837729,519141332232,291943662847,282097179554,272810232483,0.08072387,0.08727284,0.08685412,0.09144636,0.09106205,0.09884442,0.09254897,0.09714806,0.0000340091
3401774390874,2,488540496352,515636395380,508473870561,522868903063,519247086035,291993636921,282151742620,272862259942,0.08097653,0.08748724,0.08709597,0.09168444,0.09126195,0.09906087,0.09277619,0.09735481,0.0000338704
3402343687704,2,488615261393,515715937249,508559702304,522942754830,519366086604,292047540643,282185686284,272910718397,0.08111087,0.08763709,0.08725538,0.09182504,0.09148689,0.09929434,0.09291755,0.09754739,0.0000341773
3404453357274,2,488941964954,516051721845,508892106366,523284352243,519681314736,292167293655,282339749634,273094853841,0.08169791,0.08826969,0.08787275,0.09247534,0.09208274,0.09981303,0.09355914,0.09827914,0.0000342488
3404578284168,2,488965964954,516069364143,508925748664,523297994541,519693314736,292179293655,282347749634,273098853841,0.08174104,0.08830292,0.08793523,0.09250131,0.09210543,0.09986501,0.09359246,0.09829504,0.0000341966
3404997643554,2,489010581145,516145814822,508986529026,523362286961,519763605548,292220435294,282372659675,273135731083,0.08182121,0.08844695,0.08804812,0.09262370,0.09223829,0.10004320,0.09369620,0.09844159,0.0000344726
3408170377836,2,489493980101,516652516429,509483243289,523822193254,520256996996,292481870356,282598732454,273380844957,0.08268981,0.08940155,0.08897066,0.09349923,0.09317092,0.10117556,0.09463767,0.09941567,0.0000351872
